CruiseDate,Depth,Lat,Lon,Species,NumberOfIndividuals,TotalWeight,Commercial,Season
11/2/2014,40,31.70848333,34.4579,Pagellus erythrinus,1,34.2,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Pagrus caeruleostictus,1,106.99,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Lithognathus mormyrus,1,82.3,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Leiognathus klunzingeri,235,1340.8,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Boops boops,2,90.3,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Spicara maena,3,67.9,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Caranx crysos,4,435,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Alepes djedaba,1,66.9,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Sardinella aurita,2,27.7,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Alepes djedaba,1,19.7,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Fistularia commersonii,6,544.6,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Stephanolepis diaspros,4,96.9,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Lagocephalus suezensis,1,42.8,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Apogon fasciatus,1,7.3,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Stephanolepis diaspros,1,38.6,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Balistes carolinensis,4,1293.7,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Leiognathus klunzingeri,6,20.3,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Scomberomorus commerson,10,2231.7,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Lagocephalus suezensis,40,1909.8,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Scomberomorus commerson,40,8010,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Decapterus russelli,1,4.4,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Scomberomorus commerson,12,1990,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Trachurus mediterraneus,1,41.9,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Boops boops,2,95.3,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Scomber japonicus,2,95.8,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Caranx crysos,4,475.5,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Alepes djedaba,2,137.1,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Trachurus mediterraneus,90,3500,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Upeneus moluccensis,1,7,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Decapterus russelli,14,422.7,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Apogon fasciatus,1,2.3,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Leiognathus klunzingeri,5,21.1,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Trachurus mediterraneus,1,8.1,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Plotosus lineatus,100,960,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Plotosus lineatus,100,460,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Plotosus lineatus,100,930,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Plotosus lineatus,NA,6420,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Scomberomorus commerson,43,8410,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Upeneus moluccensis,1102,27370,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Balistes carolinensis,1,834.5,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Upeneus moluccensis,126,3170,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Mullus surmuletus,2,56.8,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Serranus hepatus,1,9.49,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Nemipterus randalli,1,9.49,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Decapterus russelli,2,33.8,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Trachurus mediterraneus,1,48.5,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Spicara maena,4,18.6,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Leiognathus klunzingeri,7,20.6,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Mullus barbatus,20,1028.2,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Mullus barbatus,31,1261.1,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Mullus surmuletus,2,56.6,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Decapterus russelli,2,62.4,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Nemipterus randalli,1,16,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Decapterus russelli,1,19.8,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Scomber japonicus,14,692.5,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Trachurus mediterraneus,89,2570,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Plotosus lineatus,1,3.8,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Leiognathus klunzingeri,381,1650,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Stephanolepis diaspros,32,432.4,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Pagellus erythrinus,3,19.3,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Spicara maena,37,213.59,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Callionymus filamentosus,1,7,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Citharus linguatula,2,49.3,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Serranus hepatus,1,8.5,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Upeneus moluccensis,3,10.5,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Trachurus mediterraneus,8,86,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Decapterus russelli,15,196.6,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Apogon fasciatus,18,118.7,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Lagocephalus sceleratus,1,851.9,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Serranus cabrilla,1,25.3,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Apogon fasciatus,6,44.2,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Lagocephalus suezensis,6,121.1,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Pagellus acarne,5,83.1,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Boops boops,11,241.7,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Lepidotrigla cavillone,1,20.9,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Boops boops,22,843.5,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Dentex macrophthalmus,4,295.1,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Spicara maena,7,76.7,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Nemipterus randalli,9,493.9,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Stephanolepis diaspros,1,8.2,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Pagellus erythrinus,116,2860,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Sardina pilchardus,5,66.3,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Saurida undosquamis,140,12120,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Stephanolepis diaspros,50,601.2,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Pagellus erythrinus,17,204.9,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Pagellus acarne,9,119.8,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Leiognathus klunzingeri,564,2240,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Boops boops,7,45.7,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Upeneus moluccensis,9,25.1,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Trachurus mediterraneus,3,17.1,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Serranus hepatus,2,16.3,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Spicara maena,107,653.3,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Engraulis encrasicolus,10,22.1,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Trigloporus lastoviza,2,56.3,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Uranoscopus scaber,1,191.1,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Cynoglossus sinusarabici,1,8.3,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Sphyraena sphyraena,29,2040,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Fistularia commersonii,1,121.4,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Plotosus lineatus,8,37.8,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Decapterus russelli,5,47.5,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Pagellus erythrinus,56,1360,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Trachurus mediterraneus,6,50.3,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Boops boops,13,321.4,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Apogon smithi,3,75.8,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Saurida undosquamis,1,17.5,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Apogon fasciatus,28,199.2,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Sardina pilchardus,4,53.7,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Sardinella aurita,1,27.2,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Pagellus acarne,28,337.2,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Sardina pilchardus,1,5.1,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Decapterus russelli,18,178.9,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Nemipterus randalli,6,346.4,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Spicara maena,23,157.8,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Pagellus acarne,13,174.4,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Apogon fasciatus,1,5.3,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Pagellus erythrinus,1,85.5,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Pagellus acarne,149,1860,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Boops boops,4,27.2,Commercial,autumn
11/4/2014,70,31.82438333,34.4826,Lagocephalus sceleratus,2,920.3,NonCommercial,autumn
11/4/2014,70,31.82438333,34.4826,Lagocephalus suezensis,8,183.3,NonCommercial,autumn
11/4/2014,100,31.7172,34.35758333,Boops boops,36,991.9,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Pagellus acarne,285,4046,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Mullus barbatus,44,3300,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Spicara maena,17,186.8,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Pagellus erythrinus,52,2207.3,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Dentex maroccanus,20,423,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Boops boops,4,74.1,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Mullus surmuletus,1,55.3,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Upeneus moluccensis,1,19.5,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Saurida undosquamis,9,995.9,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Leiognathus klunzingeri,2,7.7,NonCommercial,autumn
11/4/2014,100,31.7172,34.35758333,Pagellus acarne,26,393.1,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Spicara smaris,1,10.6,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Trachurus mediterraneus,6,55.8,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Blennius ocellaris,1,19.8,NonCommercial,autumn
11/4/2014,100,31.7172,34.35758333,Sardina pilchardus,3,50.4,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Scomber japonicus,96,4850,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Pagellus acarne,149,1860,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Boops boops,59,1460,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Trachurus trachurus,7,71.9,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Nemipterus randalli,2,54.7,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Dentex maroccanus,41,815,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Dentex gibbosus,1,43,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Pagellus erythrinus,124,4080,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Spicara maena,20,213.1,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Spicara smaris,1,12.1,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Boops boops,2,32.8,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Leiognathus klunzingeri,1,5.09,NonCommercial,autumn
11/4/2014,100,31.7172,34.35758333,Scomber japonicus,1,33.2,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Lepidotrigla cavillone,4,42.2,NonCommercial,autumn
11/4/2014,100,31.7172,34.35758333,Sardina pilchardus,5,83.9,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Mullus surmuletus,1,44.7,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Macrorhamphosus scolopax,1,9.7,NonCommercial,autumn
11/4/2014,100,31.7172,34.35758333,Spicara maena,3,15.8,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Pagellus acarne,2,22.7,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Pagellus erythrinus,1,13.09,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Scomber japonicus,9,299.2,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Sardina pilchardus,5,49.9,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Trachurus mediterraneus,40,1100,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Trachurus trachurus,587,6570,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Sphyraena chrysotaenia,1,33.8,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Sardina pilchardus,7,87,Commercial,autumn
11/4/2014,100,31.7172,34.35758333,Raja clavata,1,1005.5,NonCommercial,autumn
11/4/2014,100,31.7172,34.35758333,Lagocephalus sceleratus,1,951.6,NonCommercial,autumn
11/4/2014,100,31.7172,34.35758333,Serranus hepatus,1,8.8,NonCommercial,autumn
11/4/2014,100,31.7172,34.35758333,Stephanolepis diaspros,1,19.5,NonCommercial,autumn
11/4/2014,100,31.7172,34.35758333,Lepidotrigla cavillone,1,11.9,NonCommercial,autumn
11/4/2014,100,31.7172,34.35758333,Champsodon nudivittis,1,10.8,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Decapterus russelli,861,29690,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Scomber japonicus,2,88.9,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Decapterus russelli,89,1950,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Fistularia commersonii,1,79,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Boops boops,1,20,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Leiognathus klunzingeri,5,13.3,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Dentex gibbosus,1,32.3,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Lagocephalus suezensis,1,22.4,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Plotosus lineatus,100,900,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Plotosus lineatus,100,830,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Plotosus lineatus,NA,6770,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Upeneus moluccensis,2,12.7,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Upeneus pori,1,7.7,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Decapterus russelli,8,47.5,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Pagrus caeruleostictus,1,5.5,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Fistularia commersonii,1,8.4,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Lagocephalus suezensis,1,5.8,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Leiognathus klunzingeri,40,103.9,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Decapterus russelli,277,1130,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Leiognathus klunzingeri,6,13.6,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Pagrus caeruleostictus,1,15.2,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Upeneus moluccensis,1,2.3,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Caranx crysos,2,41.5,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Sardinella aurita,1,21,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Nemipterus randalli,3,103.6,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Siganus rivulatus,3,64.4,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Fistularia commersonii,13,180.1,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Leiognathus klunzingeri,144,474.7,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Sardinella aurita,25,555.7,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Caranx crysos,15,630.7,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Lagocephalus suezensis,8,165.3,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Alepes djedaba,19,602.8,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Sphyraena chrysotaenia,1,21.8,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Stephanolepis diaspros,7,225.5,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Balistes carolinensis,7,443.09,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Spicara maena,2,37.6,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Leiognathus klunzingeri,2,6.1,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Pagrus caeruleostictus,14,275.6,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Pagellus acarne,1,15.5,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Boops boops,7,103.6,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Upeneus pori,2,20.6,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Scomber japonicus,5,219.1,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Decapterus russelli,11,122.3,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Saurida undosquamis,1,132.3,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Lagocephalus spadiceus,3,105.3,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Sardinella aurita,30,654.4,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Plotosus lineatus,4,32.8,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Dasyatis pastinaca,1,408.3,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Upeneus moluccensis,30,197,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Pagrus caeruleostictus,1,15.4,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Decapterus russelli,3,30,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Balistes carolinensis,1,142.3,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Pagrus caeruleostictus,150,4940,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Stephanolepis diaspros,2,42.6,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Leiognathus klunzingeri,2,4.2,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Pagellus erythrinus,5,109.7,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Upeneus pori,2,19,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Decapterus russelli,1,48.8,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Alepes djedaba,1,43.7,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Pagrus caeruleostictus,217,6630,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Pagellus erythrinus,2,40.8,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Decapterus russelli,612,20190,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Upeneus pori,1,13.6,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Pagrus caeruleostictus,3,65.5,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Scomber japonicus,5,187.4,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Sardinella aurita,1,32.3,Commercial,autumn
11/9/2014,15,31.79913333,34.61718333,Stephanolepis diaspros,1,24.8,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Lagocephalus suezensis,1,25.8,NonCommercial,autumn
11/9/2014,15,31.79913333,34.61718333,Leiognathus klunzingeri,2,5,NonCommercial,autumn
11/9/2014,40,31.70371667,34.4574,Saurida undosquamis,126,8940,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Saurida undosquamis,71,5340,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Plotosus lineatus,100,750,NonCommercial,autumn
11/9/2014,40,31.70371667,34.4574,Plotosus lineatus,NA,1860,NonCommercial,autumn
11/9/2014,40,31.70371667,34.4574,Saurida undosquamis,1,4.9,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Saurida undosquamis,2,111.3,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Boops boops,1,27.1,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Stephanolepis diaspros,4,77.7,NonCommercial,autumn
11/9/2014,40,31.70371667,34.4574,Balistes carolinensis,8,1381.1,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Lagocephalus sceleratus,2,3450,NonCommercial,autumn
11/9/2014,40,31.70371667,34.4574,Fistularia commersonii,9,702.2,NonCommercial,autumn
11/9/2014,40,31.70371667,34.4574,Lagocephalus spadiceus,40,3580,NonCommercial,autumn
11/9/2014,40,31.70371667,34.4574,Apogon fasciatus,1,6.9,NonCommercial,autumn
11/9/2014,40,31.70371667,34.4574,Lagocephalus suezensis,7,305,NonCommercial,autumn
11/9/2014,40,31.70371667,34.4574,Lagocephalus suezensis,10,461.3,NonCommercial,autumn
11/9/2014,40,31.70371667,34.4574,Upeneus moluccensis,79,1550,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Saurida undosquamis,1,25.8,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Upeneus pori,1,20.6,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Upeneus pori,173,1870,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Scomberomorus commerson,1,623,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Nemipterus randalli,92,6040,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Boops boops,17,823.2,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Diplodus annularis,1,31.3,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Scomber japonicus,24,1350,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Sphyraena sphyraena,2,176,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Trachurus mediterraneus,8,359.7,Commercial,autumn
11/9/2014,40,31.70371667,34.4574,Decapterus russelli,13,539.2,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Upeneus moluccensis,379,7623.4,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Leiognathus klunzingeri,15,28.5,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Mullus surmuletus,3,186.6,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Mullus barbatus,5,238.4,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Upeneus moluccensis,1343,26889.8,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Leiognathus klunzingeri,23,44.6,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Mullus barbatus,7,328.4,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Mullus surmuletus,1,18.6,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Spicara maena,1,23.7,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Decapterus russelli,1,9.6,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Zeus faber,2,296.9,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Upeneus moluccensis,3,19.7,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Pagellus erythrinus,1,29.8,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Pagellus acarne,1,9,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Leiognathus klunzingeri,8,22.5,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Apogon fasciatus,8,55.5,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Spicara maena,13,110,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Apogon fasciatus,1,12.9,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Serranus cabrilla,1,8.8,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Scomber japonicus,2,215.8,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Serranus hepatus,6,45.5,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Spicara maena,1,6.4,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Plotosus lineatus,1,3.2,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Leiognathus klunzingeri,5,10.8,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Lagocephalus suezensis,5,127.2,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Stephanolepis diaspros,15,200.2,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Leiognathus klunzingeri,300,1001.9,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Synodus saurus,3,93.5,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Stephanolepis diaspros,8,73.5,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Serranus hepatus,2,14.4,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Pagellus erythrinus,4,51.4,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Apogon fasciatus,7,48.8,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Trachurus mediterraneus,12,552,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Decapterus russelli,1,6.5,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Sardina pilchardus,7,127.7,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Citharus linguatula,5,82.7,NonCommercial,autumn
11/17/2014,70,31.81375,34.47501667,Spicara maena,12,129,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Spicara smaris,1,3.2,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Sphyraena sphyraena,1,87.2,Commercial,autumn
11/17/2014,70,31.81375,34.47501667,Echeneis naucrates,1,35.8,NonCommercial,autumn
